date,long_gross,short_gross,stock_gross,hedge_gross,gross_exposure,net_exposure,turnover,net_XLK_exposure,net_SPY_exposure,net_XLF_exposure,net_XLE_exposure,net_XLV_exposure,net_XLI_exposure,portfolio_vol_scale
2025-04-25,0.1811805200872658,0.23058699851954131,0.19709805742843678,0.21466946117837035,0.41176751860680716,-0.04940647843227555,0.06808065171699514,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-28,0.18336967644174068,0.2330469166454961,0.19941528250170612,0.21700131058553063,0.4164165930872368,-0.04967724020375539,0.004649074480429668,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-29,0.13407395412127862,0.16059150678370107,0.1283749994225405,0.1662904614824392,0.2946654609049797,-0.026517552662422453,0.12175113218225707,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-06,0.06057650512713739,0.05133823385110498,0.043036845913569745,0.06887789306467262,0.11191473897824236,0.009238271276032405,0.11191473897824236,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-07,0.0697283884566426,0.059102004934859065,0.049534206146961954,0.07929618724453971,0.12883039339150165,0.010626383521783536,0.016915654413259297,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.12883039339150165,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-14,0.06188925682809948,0.03905985372701687,0.06188925682809948,0.03905985372701687,0.10094911055511635,0.022829403101082613,0.10094911055511635,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-15,0.06184206138462475,0.0389540907577564,0.06184206138462475,0.0389540907577564,0.10079615214238116,0.02288797062686835,0.0001529584127351949,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-16,0.060659540145412486,0.03843753872203912,0.060659540145412486,0.03843753872203912,0.09909707886745162,0.022222001423373362,0.0016990732749295467,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.09909707886745162,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-23,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-16,0.10719613034192485,0.10540214222095712,0.10039858898883114,0.11219968357405083,0.21259827256288197,0.0017939881209677322,0.21259827256288197,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-17,0.0972926658134443,0.09626601242615887,0.0891819756761445,0.10437670256345867,0.19355867823960315,0.0010266533872854283,0.023200561359055585,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-18,0.09755484237164108,0.09635243548041117,0.0891491918054941,0.10475808604655815,0.19390727785205225,0.0012024068912299124,0.00041416735374987055,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-20,0.10019642453854506,0.1002872624224439,0.08943483758013769,0.11104884938085127,0.20048368696098895,-9.08378838988394e-05,0.006576409108936713,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-23,0.10215835948763734,0.10216693495839599,0.09093603715613362,0.11338925728989971,0.2043252944460333,-8.57547075865106e-06,0.003841607485044354,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-24,0.09510235907380356,0.0945460712020737,0.08844264287677514,0.10120578739910212,0.18964843027587724,0.0005562878717298575,0.014676864170156066,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25,0.0977969668474567,0.09724516857448241,0.0917390844311719,0.10330305099076721,0.1950421354219391,0.0005517982729742882,0.006588393510037945,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-26,0.09614382938110944,0.09543748963689487,0.09038724490333094,0.10119407411467336,0.1915813190180043,0.0007063397442145652,0.003460816403934806,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.1915813190180043,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-15,0.09622835722382388,0.09888695304982414,0.09888695304982414,0.09622835722382388,0.19511531027364803,-0.002658595826000268,0.19511531027364803,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-16,0.10163019306766448,0.10680117226633308,0.10561318422481963,0.10281818110917793,0.20843136533399756,-0.0051709791986686016,0.014479923434628495,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-17,0.10246395327441252,0.10747767804924524,0.10582447291837876,0.10411715840527899,0.20994163132365776,-0.005013724774832723,0.0015102659896602034,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-18,0.10606231783339008,0.11547614197381233,0.11040936572763949,0.11112909407956292,0.2215384598072024,-0.009413824140422244,0.011596828483544645,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.2215384598072024,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-23,0.027755008384663545,0.0030882452408323474,0.027755008384663545,0.0030882452408323474,0.030843253625495892,0.024666763143831198,0.030843253625495892,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-24,0.027560009866941487,0.005976983058265623,0.027560009866941487,0.005976983058265623,0.03353699292520711,0.021583026808675864,0.0030837363351553337,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.03353699292520711,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-31,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-12,0.038030437181614696,0.05826199808945317,0.038030437181614696,0.05826199808945317,0.09629243527106787,-0.020231560907838474,0.09629243527106787,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-15,0.03605010141731337,0.056003052201033736,0.03605010141731337,0.056003052201033736,0.09205315361834711,-0.019952950783720363,0.004239281652720757,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-16,0.035766131754221824,0.055615478684077756,0.035766131754221824,0.055615478684077756,0.09138161043829958,-0.019849346929855932,0.0006715431800475291,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.09138161043829958,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-19,0.035367332533109995,0.04712866304944335,0.035367332533109995,0.04712866304944335,0.08249599558255336,-0.011761330516333358,0.08249599558255336,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-22,0.03529911962581852,0.044647538794779486,0.03529911962581852,0.044647538794779486,0.079946658420598,-0.009348419168960967,0.0025493371619553437,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-23,0.03525865456541579,0.044744361799628644,0.03525865456541579,0.044744361799628644,0.08000301636504444,-0.009485707234212853,0.00013728806525188653,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-24,0.03434902852363499,0.0421920548641624,0.03434902852363499,0.0421920548641624,0.07654108338779739,-0.007843026340527408,0.003461932977247041,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.07654108338779739,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-09-30,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-23,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-30,0.05126909786109463,0.045664172630195454,0.045664172630195454,0.05126909786109463,0.09693327049129008,0.0056049252308991784,0.09693327049129008,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-10-31,0.04144074875486078,0.03536911048790011,0.03536911048790011,0.04144074875486078,0.07680985924276089,0.006071638266960666,0.020123411248529198,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-03,0.041431471319438314,0.035414473572263516,0.035414473572263516,0.041431471319438314,0.07684594489170182,0.006016997747174797,5.464051978586876e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-04,0.04167856491513613,0.035187659203334956,0.035187659203334956,0.04167856491513613,0.07686622411847108,0.006490905711801172,0.0004739079646263744,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-05,0.04079086225298823,0.03513082845713814,0.03513082845713814,0.04079086225298823,0.07592169071012637,0.005660033795850089,0.0009445334083447096,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-06,0.04155019480146135,0.03512908365837591,0.03512908365837591,0.04155019480146135,0.07667927845983726,0.0064211111430854395,0.0007610773472353505,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-07,0.04147752173000955,0.035399535250259385,0.035399535250259385,0.04147752173000955,0.07687705698026893,0.006077986479750164,0.0003431246633352758,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.07687705698026893,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-24,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-11-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-08,0.17807202462631683,0.12858973639919655,0.12858973639919655,0.17807202462631683,0.30666176102551335,0.04948228822712028,0.30666176102551335,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-09,0.18217435428175702,0.13356055778314743,0.13356055778314743,0.18217435428175702,0.31573491206490445,0.0486137964986096,0.009073151039391087,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.31573491206490445,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-11,0.15532691691736247,0.11017829787916396,0.11017829787916396,0.15532691691736247,0.26550521479652645,0.0451486190381985,0.26550521479652645,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-12,0.15498831042343367,0.11021037529163454,0.11021037529163454,0.15498831042343367,0.2651986857150682,0.04477793513179913,0.00039324511486881625,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-15,0.0,-0.0,0.0,0.0,0.0,0.0,0.2651986857150682,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-16,0.0619521736378842,0.08865583189102147,0.0619521736378842,0.08865583189102147,0.1506080055289057,-0.026703658253137266,0.1506080055289057,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-17,0.06253826943033455,0.08930598074625955,0.06253826943033455,0.08930598074625955,0.1518442501765941,-0.026767711315924994,0.0012362446476884281,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-18,0.057515643717650056,0.08768889241537584,0.057515643717650056,0.08768889241537584,0.1452045361330259,-0.03017324869772578,0.0066397140435682095,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-19,0.05800305042516765,0.08810841280779445,0.05800305042516765,0.08810841280779445,0.1461114632329621,-0.030105362382626802,0.0009069270999362139,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-22,0.3318676874401729,0.2798124884300328,0.24937917338472843,0.3623010024854773,0.6116801758702057,0.052055199010140066,0.46556871263724364,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-23,0.0599711950166503,0.0918310299787017,0.0599711950166503,0.0918310299787017,0.151802224995352,-0.0318598349620514,0.4661249234032897,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-24,0.061881655591687935,0.09461080391449048,0.061881655591687935,0.09461080391449048,0.1564924595061784,-0.03272914832280254,0.004690234510826417,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-26,0.06210992177061399,0.09503524390008963,0.06210992177061399,0.09503524390008963,0.15714516567070363,-0.032925322129475645,0.0006527061645252089,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-29,0.06223300425078866,0.09565888726693254,0.06223300425078866,0.09565888726693254,0.1578918915177212,-0.03342588301614388,0.0007467258470175847,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-30,0.06237004971895729,0.0956740888182549,0.06237004971895729,0.0956740888182549,0.1580441385372122,-0.033304039099297605,0.0001522470194909864,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-12-31,0.06254479632541636,0.09577960337999512,0.06254479632541636,0.09577960337999512,0.15832439970541148,-0.03323480705457876,0.0002802611681992917,0.0,0.0,0.0,0.0,0.0,0.0,1.0
