date,AAPL_XLK,AAPL_alpha,MSFT_XLK,MSFT_alpha,NVDA_XLK,NVDA_alpha,AVGO_XLK,AVGO_alpha,AMD_XLK,AMD_alpha,ADBE_XLK,ADBE_alpha,CRM_XLK,CRM_alpha,CSCO_XLK,CSCO_alpha,INTC_XLK,INTC_alpha,ORCL_XLK,ORCL_alpha,QCOM_XLK,QCOM_alpha,TXN_XLK,TXN_alpha
2020-06-10,0.9090230816023744,0.0005850511893972237,0.9934312290273161,-0.0002731315030501959,1.2996456288155565,0.002543082832699709,1.283733333119198,0.0007659767424892617,0.9740492726751437,0.000994139683608477,0.9224239911617229,-0.0001983849252735828,1.0466634006630697,-0.0006400651549807309,0.8538061892377034,0.0012831758312195044,1.1007979834593973,-0.0011448983344759518,0.7193662879876221,-0.00030482157587843504,1.0385394048542462,-0.0005759861421285612,1.047422009562898,0.0002466320907115846
2020-06-11,0.9009062841249882,0.0008491929055385256,0.96046178622938,0.0004541762948912136,1.258641840585891,0.00319132431733326,1.1744054567092008,0.0015748937989750371,1.0329958005844468,0.00036160200204909086,0.852060303870179,0.0007441865643065251,0.9976312131126024,0.00036131624465295976,0.8975555156183643,0.0002866881651307149,0.988543889830161,3.3225660491165675e-05,0.690987238421539,-0.0002186371044402115,1.0154282208876078,-0.00036650083476818304,1.1388164720453782,-0.001181117575987158
2020-06-12,0.9189634248160103,0.001116575784945091,0.9391103345397129,0.00029923500974628333,1.228441091212016,0.003200136461444806,1.1996421268870743,0.0017268115311334046,1.0499568973092401,-0.00026069910935986804,0.8121791900801677,0.00043318406501510753,0.9699002479696098,0.00017323406453623787,0.9465312005627533,-0.0002727254287898757,0.9352314012926354,-0.0007518971227819756,0.6458313668515658,-0.0010295098979358557,1.0422367967921629,-0.0007851752700467735,1.049892321214272,-0.0014593642068343863
2020-06-15,0.9270067960789312,0.0008492504321384615,0.9315351163757547,0.0003809609867461124,1.2045236416219756,0.003668341137025451,1.080201260817266,0.00451661646254891,1.0239883050022722,0.00031289506791662165,0.794244205209519,0.0015629951602949676,0.9832505915027772,-2.9516540598783017e-05,1.0261182124169967,-0.0016804211564569902,0.9191342909067275,-0.0007344810940001032,0.678799540456739,-0.0017066950951309828,0.9701260203115558,0.0008781981107854348,1.030105614308791,-0.0013527114035219714
2020-06-16,0.9269371126864742,0.0010899864340453399,0.9315797019095284,0.00012184361597644168,1.2068206074522807,0.003167009681377269,1.0838111515692663,0.0021530519624849195,1.0255620312933358,0.00027086913153467895,0.7930477607898289,0.000560652875783353,0.9856857520099074,-0.0006958489361484424,1.0262949154822316,-0.001943445193040265,0.9185657179283375,-1.354395329180181e-05,0.6796750496895736,-0.0005436704503066557,0.9720036467258806,-1.13182572738851e-05,1.029810482402072,-0.0016789415657261094
2020-06-17,0.9006861595548074,0.0017266132576304544,0.939538177412473,5.9570305096514134e-05,1.2159405160455328,0.0021267494555033727,1.1277082599652064,0.001211961732998916,1.0682359789710514,-0.0011276136620980114,0.7913150067630198,0.0007687916031331784,1.03834063775602,-0.001943447173687933,1.0188939356486597,-0.0016922312332017684,0.9629943154324849,-0.001199316710654587,0.7383691065286309,-0.0014664416729225443,0.9536959909104363,0.000673595684090849,1.04034869829228,-0.0019947779002595844
2020-06-18,0.8962341489708554,0.0018761470750197603,0.9406420845135275,5.513152214445434e-05,1.2366679390615565,0.001461580422782105,1.136817761919766,0.0009254767749169342,1.0995323406702777,-0.0023816176396584685,0.8147260992707321,-0.0001513632562930951,1.0493140212598353,-0.002312303724890605,1.0138120680752778,-0.001538047347277238,1.007308601820983,-0.0029904390024867726,0.7370206249787735,-0.0020555454194037632,0.9718336232994336,-2.495213899923309e-05,1.0520812665718724,-0.0024425507152672603
2020-06-19,0.8793371393217966,0.0017584540969757777,0.9533352550012606,0.0001812814447723259,1.139840123551141,0.0011633907460575675,1.1813915102760197,0.0011719670984998865,1.1008787725620977,-0.002578970831740974,1.0026546842434507,0.0003579971747766043,1.0777617808424074,-0.0017416484445205715,0.981619755279651,-0.0017611206803509268,1.113877974435545,-0.0029658771574143073,0.7112450555135783,-0.001426593460077021,1.1024875528948714,9.960671043938996e-05,1.1380617840466711,-0.0023802667543846518
2020-06-22,0.8787603722585647,0.001840193168315898,0.9517385483319043,0.00033881019922541583,1.1336810919671252,0.0016166398171021936,1.1998806747152317,-2.869101879486146e-05,1.0910919540906094,-0.0017885478407719513,0.9924976654692976,0.0010169517518546344,1.0690891157083025,-0.0009341229890352,0.9788742210329396,-0.0014363591505106364,1.1099095044157825,-0.0026045227780133124,0.6983311507441344,-0.00040585222538258624,1.0980574620218821,0.000633763011864452,1.12793709671604,-0.0013614209435921332
2020-06-23,0.8884523496288035,0.002025248153213359,0.9506845696334357,0.0004889417647642577,1.1783774643024723,0.0019785593155623284,1.1366564081486907,-0.00017305920595602885,1.0914352442475526,-0.0018632412464061323,1.008303773384919,0.0012062078424647862,1.0943613243807482,-0.0006786110298210714,0.9421767619422995,-0.0018724895989966613,1.0787932280488188,-0.0028723742843720884,0.606369450916021,-0.0008865551582510052,1.0523828794037162,0.00018906335790306976,1.0931699301520699,-0.0017363831174064637
2020-06-24,0.8839022881308206,0.0023123372395155084,0.9533265771369471,0.0004393363822279544,1.2374253662933696,0.0008073139508066552,1.1354986560946605,-0.00042135652298956605,1.1467854205424408,-0.0030094363909260718,0.9937457622743808,0.0013433096022424347,1.0808428374799313,-0.0008477354264980969,0.9442614720705916,-0.001868618071423583,1.067710900741227,-0.002848122057508051,0.6339628956414283,-0.001321110776564038,1.0749372985352217,-0.00022708369497383314,1.063216600032206,-0.0012207466911888375
2020-06-25,0.897785454634179,0.002438979304901321,0.9155355461380248,0.00012486632939688776,1.2362124214563794,0.0009232695464786818,1.1324912164749215,-9.821858483220064e-05,1.170126119858236,-0.0028244950284164318,0.995570256865423,0.0013879010929219236,1.0977725056337004,-0.0005024127231571169,0.9362970228528497,-0.0017287337394471221,1.0336445605463445,-0.002778859078535423,0.6506732675739278,-0.0011103979233064913,1.0648828835469102,0.00031896624144964365,1.0952300382593216,-0.0008039597705732193
2020-06-26,0.9077546426067983,0.002178053584399766,0.9168226067420154,0.00011095181889987475,1.2515297576407656,0.0007861341433172955,1.1372447975904223,-0.0004024836035997764,1.142499175748946,-0.0026205301555317874,1.008814305839511,0.0010178908302842533,1.0828825321106292,-0.000102607011808367,0.9314856256821871,-0.0016043406543756397,1.025325675854195,-0.0030355769921353625,0.626323924395673,-0.000636698606237298,1.0597485895352836,8.29628908303355e-05,1.0944833066592388,-0.0008891722189847142
2020-06-29,0.8977434203352854,0.002168169177130686,0.9363059464285404,-0.0001573985223121731,1.219978696225189,0.0010836033967900564,1.1146169019661314,5.258145326428841e-05,1.1886265095811102,-0.0033060657125115515,0.998848396057438,0.0011079184197408509,1.0508363881351117,0.0002519921710468255,0.9348696806141269,-0.001251764976978962,1.0419280783690053,-0.0031939710854163262,0.7004270198277504,-0.0015256789070749058,1.102338332108749,-0.0003689757869798846,1.1341698560877114,-0.0013158225333647303
2020-06-30,0.9050470630411426,0.0024224019002461574,0.9371883003789457,-0.000133747987843923,1.202816530307225,0.0006623835253387108,1.0899690282042311,-0.00045287509171487196,1.1909993529196292,-0.003328278373052185,1.005242798096547,0.0010249472103272417,1.0645309716838205,0.0003869917449703889,0.9192957848254519,-0.001675707496168419,1.024656474298482,-0.00345697798082444,0.6961508254508006,-0.001554838642503648,1.0974888026125742,-0.0004634660335117967,1.1149092962913967,-0.0016693690111018026
2020-07-01,0.8976858725754332,0.002336659031193309,0.9459703084988988,-0.00012418843995109022,1.184827450492162,0.0013878158260428172,1.0943257733088783,-0.0005717084147761004,1.187059929825742,-0.0024876244083106677,0.9924960321935585,0.0015392752110784946,1.0787287668190129,8.46716003187831e-05,0.914998276785961,-0.0016758606887868131,1.0429252102363662,-0.0036107949238212192,0.6988885052500459,-0.001666544523142928,1.0804530512666308,0.00011800715230472943,1.113629903401821,-0.0016543452678863613
2020-07-02,0.8669553625732654,0.0022262293192338574,0.9679692287770824,-3.9247624861512426e-05,1.1957358152835307,0.0013937515019369707,1.1528209894320471,-0.0007243925727188384,1.127512198433073,-0.0025131508878783225,0.9895378956129612,0.001660071652506711,1.0538029770788098,0.0004542230561807737,0.9739000461260262,-0.0018617603173591113,1.066017487326906,-0.0038624838187329203,0.7551082000342568,-0.0015655812958958312,1.1005362705333217,-0.00017598067874301758,1.129623303471176,-0.0019452394927854523
2020-07-06,0.8621803677467078,0.002225329087529607,0.9667643899044754,3.3582495765524e-05,1.178170078605331,0.001903786729864113,1.1627522158837686,-0.0009577547556766418,1.1357683363052828,-0.0029145655979974537,0.9725440595434933,0.002143236832325906,1.048169230373358,0.0005544478570296612,0.9668456886479756,-0.0019096252300117148,1.075014103267992,-0.00406238478207453,0.7516317058788594,-0.0013655936873261762,1.1255722026640678,-0.0005765423275027721,1.1212263101354352,-0.001638227061500353
2020-07-07,0.8685485521276465,0.002351995102369091,0.9887781349372542,0.0002863902086989861,1.1825404086632023,0.0019548294142803365,1.1558705070845632,-0.0010861483444753153,1.1401224119073925,-0.002848415092451307,0.9762519339826954,0.0021977993311024227,1.038819853193826,0.0005132459707684386,0.9649455687648684,-0.0019131428612530594,1.087012595053394,-0.0039928902429200224,0.7420331178652624,-0.0014620623759810031,1.1454126806523988,-0.0004272186309847931,1.1196960494457042,-0.0015770486945009174
2020-07-08,0.8666609602123629,0.0023427946739103312,0.9898704042043551,0.00026356825652669273,1.1692862451813177,0.00252144767345594,1.1548048669946855,-0.0007345348834720709,1.1346546600983314,-0.00263100800906761,0.9760040147440032,0.0021745028932227905,1.0400099863341015,0.00020757766436108787,0.9667050426352269,-0.0018157741036028488,1.0860744708111503,-0.0036144648861642986,0.7427586362630729,-0.0017497771721517918,1.1381656867041445,6.637639575711018e-05,1.1113469051647524,-0.0010867514377312713
2020-07-09,0.872194095056933,0.002179445807985368,0.9933370608154531,0.0003450613591289577,1.1792379888570788,0.0023503990852944724,1.1580585474949343,-0.0010403635141088695,1.1350108904429652,-0.0035991038329487184,0.9763888238631799,0.00214998031001233,1.040328843606525,0.0005146146359631017,0.9604022206525457,-0.0019588104194351525,1.0828313091408734,-0.004218048313955134,0.7398270623079907,-0.001742061441026025,1.1377198713942551,-0.00034296380169663004,1.10369236138935,-0.001227329495351464
2020-07-10,0.8483487763086607,0.0020395434993955466,0.9782788248633589,0.0003253821627609713,1.1793647015467048,0.0027085686129419517,1.1946484637452237,-0.0008230855128615686,1.0679696326692945,-0.0027773091331719647,0.9371302523003546,0.0019876332978894765,1.0606728979610636,0.0005763421348711382,0.9614793330365076,-0.001661179672289509,1.098425932481538,-0.004194241510143588,0.7599480401570805,-0.0014125561005087295,1.11649747722569,-0.0005531392795693753,1.1335966879910224,-0.0009854045295116993
2020-07-13,0.8593329529706676,0.0018862335880221836,0.9948881312925726,3.5412164962672285e-05,1.1987855637619145,0.002346865915327733,1.1785124345239772,-0.000658419631903241,1.1134872891654735,-0.003752451735886807,0.9264004739109718,0.0022858122757812536,1.0769954634055698,0.0001987126713190652,0.9507811104764655,-0.001487417366529573,1.0908827024089591,-0.00375261575474287,0.7638294234771409,-0.0014815996679285483,1.125299225073067,-0.0007840996897268315,1.131412780252049,-0.0009238037650511947
2020-07-14,0.8460506040390556,0.0021912399866708854,1.000260972654938,-0.00044893671159694244,1.2082890562842585,0.0014818839278269913,1.1843541184672424,-0.0005117513092575939,1.1205591233944758,-0.004441861419266216,0.9653954412410886,0.0013050012924460063,1.1224094655951145,-0.000406986717136995,0.9485240192304244,-0.0012115834916134093,1.065169852805259,-0.0038760776397535977,0.748009366639312,-0.0012916336068834508,1.110560792168469,-0.0005206873229952774,1.106656838040412,-0.0009628319821178002
2020-07-15,0.863673202439839,0.0026635193768173313,1.000232971918008,-0.0004634606501959142,1.2307346605122182,0.002113839241896267,1.1759367703769692,-0.0007341017109547395,1.1359357312918401,-0.004005561377337598,0.9557879751548645,0.0009629914984317645,1.1078835923504369,-0.0008027279441593115,0.9404427380019978,-0.0014293672273471352,1.074339649286409,-0.0036413636366531494,0.741314810970843,-0.0014773985374654927,1.1233765543266927,-0.00018879066758318436,1.1090891578151036,-0.0008657887473931297
2020-07-16,0.8527212309479715,0.0028542119818103806,0.9956620272161383,-0.00049842174206582,1.227552095673197,0.0017434654660972507,1.1643767766168631,-0.000702897050625101,1.1694560989905853,-0.004448059618686513,0.9736615389526914,0.000492200875376506,1.1283725316083602,-0.0014142489270080301,0.9606442727713258,-0.0018088336445763458,1.075592110648881,-0.003688361240063867,0.7402525271773233,-0.0016918846257972884,1.115721971936638,-0.00012370483557639462,1.1096548390043535,-0.000934129660667153
2020-07-17,0.8643862985574166,0.0026941048383292985,1.005828687810533,-0.0006714192495111244,1.1859075444775147,0.0021838030206505895,1.1822832283590858,-0.0007916595339104108,1.0994105949494621,-0.0036650042829274336,0.9598484644075863,0.0005786639512671411,1.0415553084832372,-0.0005787537395323321,0.9452943777215068,-0.0016609833187380182,1.058350083465046,-0.0033208405064130363,0.695333053395248,-0.0013048900380327893,1.158925567738686,-0.0005382525393511015,1.1103741933999793,-0.0007787848404870799
2020-07-20,0.8801600953281674,0.0026082992430945043,1.0142775584015224,-0.0007900647060253342,1.1546663639311439,0.0020495697018623345,1.170973777642108,-0.0008414893501269482,1.0579142053141923,-0.0038058726300432173,0.9932164168031753,0.0008416957255551472,1.0791150038743311,-0.0003223169576109116,0.9584070337391661,-0.0013271389534241726,0.9933306108061921,-0.0033530600992354317,0.7087948660906938,-0.001554605186623494,1.170345771876058,-0.00040000143733932457,1.0972594068473462,-0.0006949160950685263
2020-07-21,0.8740783719574791,0.0025729896800227203,1.036196863330793,-0.000513885022518804,1.1515661666477706,0.0020662597339094037,1.153219666663782,-0.0010987361442640255,1.095111267867234,-0.003793589593845829,1.0318081298649628,0.001087743749456211,1.089611372130913,-4.0573407195904944e-05,0.9353303832586484,-0.0016164311629729023,0.9837820234303144,-0.003234796258742455,0.6987223245654126,-0.001647933616077008,1.140313870510468,-0.0005456639341219266,1.0829497653385878,-0.0006674931951610478
2020-07-22,0.8720143019981854,0.0023265856579531463,1.0423787719284459,-0.0005256942070794007,1.1670936498809124,0.0019945215940549424,1.1503893922174055,-0.001013561740031821,1.1059829906343062,-0.0034803288405943896,1.0421911060608064,0.0007515465116905598,1.1096840304174111,-0.00016090703706622776,0.9200280793091598,-0.0014194222882326034,0.9950017739673104,-0.0029482114620474494,0.6739775247752721,-0.0013803470561957365,1.1300145441027925,-0.0005711575363640834,1.0689618870906217,-0.0007099233968597555
2020-07-23,0.8731771266670345,0.00236564253267429,1.0484422756757363,-0.0002508787864105521,1.1620353231708374,0.0017735510617765608,1.1455131064002013,-0.0012428610140638773,1.1301353119707604,-0.002298140215111726,1.0387635203127072,0.0005896815400320745,1.1027354902460142,-0.0004734067174191397,0.9151233940127395,-0.0016474650774644698,0.9959559454655471,-0.002905441275822059,0.6724188793954016,-0.0014519693803172937,1.1318345372026608,-0.0005014914360315361,1.0567193901628222,-0.001294432444119374
2020-07-24,0.9160319948013814,0.001914994697183604,1.069457864024655,-0.0004212635700381962,1.1582802155341938,0.0018587563302505626,1.1131096359905241,-0.0008827031876592504,1.1389158901759315,-0.0024005516149196195,1.0121391127053576,0.0011266493448368747,1.0682040087350562,-3.20290443901073e-05,0.8446812170156812,-0.0008268464448451811,0.9645892599927436,-0.0025678870553817196,0.6518182914656214,-0.0012638825815295424,1.1426056345744544,-0.0006754728895287591,1.0542683429601998,-0.0012808289329486297
2020-07-27,0.926540542586993,0.002111378283945949,1.058350215409805,-0.0002958426341276429,1.2052488876181904,0.002468967937158281,1.1169871116918801,-0.0008253670525025507,1.1740885171178181,0.00162506749452341,0.9924754153578162,0.0012322900184664884,1.0685918645905161,0.00026372191742029486,0.8917306951820948,-0.000884691375544019,1.0941575219594657,-0.005816519050530674,0.6776405481426818,-0.0009976476655535844,1.1299089107029294,-0.0005895577427685096,1.0266180996362,-0.0009574844679208769
2020-07-28,0.9443569479770476,0.0017965796855018926,1.0624781232452494,-0.0006182572430235849,1.1968403569843054,0.002802233165160973,1.1170464303582328,-0.0005611155183171358,1.1395838459749394,0.0016165523640067772,0.9994455009941544,0.0009300743938378923,1.0719165300642863,-4.365284507759377e-05,0.8864533486528093,-0.0005154542490128299,1.0551688765913347,-0.005923424606324314,0.6570271387429328,-0.0009805696211078966,1.1538738247527347,-0.0002681292997425374,1.0188205145217935,-0.0004931106906851958
2020-07-29,0.9712941454195381,0.0014606626203195307,1.067104527859472,-0.0006293028645327622,1.2005560523302818,0.0026888589699352984,1.0904984731482672,-0.0003228069489990921,1.1048545623656212,0.0018972435439051707,0.9970082602142198,0.0009520867489976261,1.054570086330122,0.00017539845811620795,0.8731296223161202,-0.00045496148777204957,1.0252867716958505,-0.005519218488232705,0.6398082740367492,-0.0007286931302878906,1.1377641689417557,-0.00010270695940154794,0.9585888594330296,9.308669535893583e-05
2020-07-30,0.9745140962339573,0.0015142614258982878,1.0548493148829674,-0.0008504779509006899,1.1956341298387454,0.0025882125891294873,1.0847575684475923,-0.0004103180723272425,1.163423420102071,0.0028029896978541196,0.9910125796564203,0.0008510592920215748,1.045967033089039,1.9298794973446505e-06,0.8711439851363675,-0.00048673023969705463,0.9959522895939945,-0.006005808305524751,0.6444658198607807,-0.000636988229435349,1.1495582646023332,0.00011717918116593536,0.9608506132685172,0.0001401196206999981
